0,153610
237,5
238,1
241,4
242,2
243,1
245,3
246,3
247,5
248,7
249,4
250,3
251,3
252,3
253,2
254,9
256,6
257,1
258,3
259,2
260,4
262,1
263,4
265,4
266,1
267,7
268,3
269,2
270,3
271,5
273,9
274,4
276,6
277,3
278,6
279,2
281,2
282,1
283,9
284,2
285,5
286,5
287,6
288,1
289,1
290,14
291,39
292,28
293,36
294,83
295,17
296,9
297,5
298,8
299,2
300,24
301,19
302,37
303,43
304,7
305,24
306,3
307,3
308,6
309,17
310,27
311,32
312,8
313,2
314,1
315,1
316,2
317,4
318,1
319,2
321,5
322,2
324,3
325,2
326,3
327,1
328,4
329,3
330,4
331,3
333,1
334,1
335,5
336,5
337,2
338,1
340,1
341,2
342,4
343,1
344,4
345,3
347,2
349,7
350,2
351,5
352,4
353,4
354,2
355,1
356,3
357,2
358,3
359,1
360,1
362,22
363,36
364,30
365,13
366,80
367,82
368,26
369,23
370,23
371,9
372,10
373,19
374,34
375,3
376,33
377,96
378,28
379,1
380,1
381,2
385,3
386,4
387,1
388,1
390,4
391,1
394,4
396,1
397,4
398,2
399,5
402,1
403,3
404,3
405,2
406,2
407,1
408,1
409,2
410,1
411,1
412,5
413,3
414,3
416,1
417,4
418,1
419,1
420,3
422,1
423,4
424,8
426,2
427,6
428,5
429,2
430,2
433,1
434,3
435,1
436,1
437,2
438,2
439,4
440,2
441,2
442,1
443,8
444,20
445,32
446,3
447,1
448,1
449,2
450,3
451,2
452,1
453,2
455,3
456,2
457,14
458,3
459,2
460,1
461,2
462,1
463,3
464,1
465,4
466,1
467,3
468,4
469,3
470,2
473,7
474,2
475,3
476,1
477,7
478,6
481,4
482,10
483,4
484,1
485,2
486,2
487,4
488,2
490,1
492,2
493,9
494,4
495,3
496,4
497,2
498,7
499,24
500,10
501,5
502,15
503,12
504,15
505,13
506,9
507,42
508,3
509,12
510,18
511,10
512,17
513,5
514,5
515,10
516,1
517,13
518,24
519,8
520,20
521,28
522,7
523,22
524,21
525,6
526,7
527,7
528,12
529,14
530,6
531,17
532,6
533,22
534,10
535,15
536,6
537,3
538,11
539,25
540,52
541,20
542,14
543,12
544,32
545,25
546,10
547,5
548,14
549,18
550,19
551,5
552,14
553,43
554,202
555,159
556,69
557,10
558,12
559,7
560,7
561,3
562,15
563,5
564,3
565,12
566,4
567,3
568,9
569,10
570,5
571,6
572,7
573,10
574,8
575,6
576,14
577,16
578,13
579,4
580,15
581,7
582,8
583,12
584,3
585,4
586,4
587,16
588,18
589,5
590,6
591,3
592,4
593,4
594,14
595,4
596,3
597,9
598,3
599,13
600,5
601,3
602,2
603,10
604,3
605,4
606,9
607,8
608,7
609,8
610,6
611,7
612,3
613,3
614,6
615,9
616,5
617,8
618,8
619,2
620,9
621,4
622,14
623,6
624,18
625,26
626,60
627,41
628,59
629,34
630,74
631,40
632,25
633,18
634,19
635,26
636,69
637,40
638,23
639,9
640,6
641,12
642,9
643,10
644,9
645,8
646,4
647,4
648,8
649,2
650,5
651,5
652,11
653,6
654,25
655,30
656,15
657,28
658,18
659,86
660,22
661,48
662,42
663,30
664,51
665,26
666,21
667,31
668,44
669,17
670,7
671,7
672,5
673,1
674,5
675,10
676,5
677,8
678,4
679,6
680,11
681,3
682,10
683,25
684,84
685,55
686,88
687,49
688,64
689,30
690,58
691,58
692,20
693,7
694,5
695,4
696,13
697,7
698,8
699,5
700,14
701,6
702,5
703,7
704,5
705,4
706,6
707,6
708,5
709,3
710,13
711,2
712,5
713,10
714,7
715,49
716,27
717,1
718,2
719,9
720,1
721,8
722,13
723,9
724,5
725,2
726,10
727,5
728,6
729,5
730,11
731,4
732,20
733,7
734,11
735,17
736,8
737,16
738,11
739,5
741,4
742,15
743,3
744,15
745,1
746,11
747,6
748,8
749,4
750,1
751,6
752,11
753,24
754,13
755,3
756,1
757,5
758,1
759,2
760,4
762,3
763,5
764,3
765,1
766,2
767,4
768,4
769,3
770,2
771,2
772,4
773,2
774,1
775,2
776,3
778,1
779,2
780,4
781,3
782,2
783,4
784,3
785,2
786,5
789,4
791,9
794,3
795,5
797,2
798,2
799,6
800,1
801,5
802,4
803,5
804,10
805,1
806,2
807,4
808,3
809,3
810,1
812,1
813,2
814,3
815,5
816,3
817,5
818,7
820,1
821,3
822,2
823,1
824,3
826,3
827,1
829,3
830,3
831,3
832,3
833,3
837,3
838,3
839,1
840,4
841,2
842,1
843,3
846,6
850,2
851,1
852,2
853,1
855,4
856,2
857,1
859,3
860,53
861,1
863,1
864,2
865,3
866,2
867,2
868,2
869,3
870,2
871,1
872,1
873,4
874,2
875,9
876,3
877,7
878,1
881,3
883,3
884,5
885,6
886,1
887,3
889,6
890,1
891,2
892,1
893,20
894,6
895,9
896,14
897,18
898,4
899,13
900,4
901,2
902,1
903,1
904,5
905,25
906,6
907,3
908,1
909,4
910,3
912,3
913,4
916,5
918,1
919,2
920,1
921,3
922,2
926,3
927,3
929,2
930,2
931,1
932,2
933,1
934,4
935,3
936,3
938,2
939,1
940,2
942,1
943,6
944,6
945,1
946,1
947,5
948,2
949,2
950,1
951,3
952,2
953,4
954,4
955,2
956,1
957,2
959,2
961,4
962,4
963,2
964,1
965,3
967,3
969,1
970,1
971,2
972,1
975,8
976,8
977,11
978,8
979,11
980,7
981,3
983,2
984,3
985,5
987,7
988,2
989,1
990,3
991,2
992,1
993,3
994,1
995,8
996,2
997,1
998,1
1000,1
1001,2
1002,6
1003,3
1004,9
1005,11
1006,1
1007,2
1008,1
1009,2
1010,3
1011,4
1012,1
1013,2
1015,3
1016,4
1018,1
1019,1
1021,4
1022,4
1023,2
1024,1
1025,5
1026,2
1028,1
1029,3
1030,3
1031,1
1033,1
1034,1
1035,3
1036,3
1037,1
1038,39
1039,87
1040,2
1041,4
1042,2
1043,1
1044,4
1045,3
1046,2
1047,1
1048,1
1049,1
1051,4
1052,1
1053,3
1054,1
1055,1
1056,4
1058,5
1059,3
1060,1
1061,2
1062,1
1063,1
1064,35
1065,30
1066,10
1067,28
1068,2
1069,20
1070,34
1071,34
1072,13
1073,1
1074,2
1075,3
1076,1
1077,3
1078,2
1079,2
1081,1
1082,1
1083,1
1085,5
1086,2
1087,1
1088,3
1089,5
1090,1
1092,2
1094,2
1095,3
1096,2
1097,1
1098,2
1100,2
1101,1
1102,13
1103,22
1104,58
1105,17
1106,16
1108,3
1109,1
1110,1
1111,2
1113,1
1114,1
1115,3
1116,4
1117,1
1118,3
1120,2
1121,2
1122,4
1123,2
1124,4
1125,2
1126,1
1128,1
1129,3
1130,1
1131,2
1132,1
1133,2
1134,3
1135,2
1136,1
1137,2
1140,28
1141,26
1142,2
1143,2
1144,1
1145,4
1146,1
1148,5
1149,2
1150,2
1151,3
1152,4
1153,15
1154,3
1155,3
1156,6
1157,4
1158,14
1159,48
1160,61
1161,20
1162,14
1163,49
1164,32
1165,19
1166,20
1167,25
1168,29
1169,41
1170,6
1171,13
1172,4
1173,5
1174,13
1175,3
1176,12
1177,5
1178,3
1179,14
1180,7
1181,10
1182,2
1183,4
1184,7
1185,6
1186,4
1187,1
1188,4
1189,6
1190,12
1191,2
1192,3
1193,10
1194,3
1195,2
1196,6
1197,9
1198,9
1199,3
1200,8
1201,2
1202,5
1203,5
1204,8
1205,18
1206,17
1207,24
1208,30
1209,55
1210,70
1211,44
1212,148
1213,13
1214,9
1215,13
1216,14
1217,26
1218,33
1219,61
1220,23
1221,21
1222,16
1223,1
1224,7
1225,7
1226,6
1227,9
1228,21
1229,23
1230,12
1231,8
1232,7
1233,11
1234,12
1235,6
1236,26
1237,9
1238,11
1239,4
1240,10
1241,14
1242,22
1243,12
1244,23
1245,31
1246,19
1247,14
1248,7
1249,5
1250,23
1251,14
1252,16
1253,19
1254,33
1255,12
1256,23
1257,10
1258,14
1259,17
1260,21
1261,10
1262,12
1263,18
1264,19
1265,161
1266,23
1267,20
1268,33
1269,56
1270,70
1271,101
1272,48
1273,65
1274,121
1275,62
1276,55
1277,96
1278,118
1279,104
1280,56
1281,51
1282,80
1283,100
1284,204
1285,167
1286,78
1287,133
1288,449
1289,100
1290,87
1291,108
1292,115
1293,94
1294,176
1295,61
1296,57
1297,84
1298,183
1299,107
1300,140
1301,75
1302,52
1303,114
1304,69
1305,70
1306,112
1307,161
1308,115
1309,136
1310,147
1311,93
1312,121
1313,134
1314,151
1315,242
1316,119
1317,135
1318,166
1319,130
1320,113
1321,60
1322,41
1323,35
1324,145
1325,41
1326,144
1327,89
1328,76
1329,61
1330,105
1331,78
1332,116
1333,139
1334,78
1335,95
1336,81
1337,115
1338,62
1339,67
1340,107
1341,94
1342,73
1343,51
1344,63
1345,60
1346,41
1347,61
1348,64
1349,138
1350,45
1351,72
1352,76
1353,94
1354,76
1355,162
1356,108
1357,99
1358,43
1359,89
1360,113
1361,100
1362,65
1363,63
1364,87
1365,109
1366,106
1367,449
1368,120
1369,141
1370,72
1371,221
1372,64
1373,85
1374,40
1375,34
1376,41
1377,38
1378,46
1379,47
1380,69
1381,72
1382,46
1383,64
1384,64
1385,65
1386,47
1387,156
1388,67
1389,95
1390,45
1391,80
1392,131
1393,122
1394,142
1395,84
1396,71
1397,325
1398,146
1399,79
1400,132
1401,94
1402,95
1403,182
1404,246
1405,325
1406,447
1407,256
1408,335
1409,266
1410,167
1411,246
1412,214
1413,239
1414,262
1415,258
1416,447
1417,641
1418,760
1419,404
1420,347
1421,329
1422,285
1423,193
1424,274
1425,659
1426,407
1427,323
1428,196
1429,235
1430,257
1431,380
1432,315
1433,261
1434,195
1435,483
1436,207
1437,175
1438,295
1439,147
1440,200
1441,223
1442,222
1443,225
1444,213
1445,164
1446,148
1447,176
1448,189
1449,189
1450,347
1451,149
1452,254
1453,273
1454,187
1455,205
1456,109
1457,104
1458,119
1459,137
1460,120
1461,183
1462,197
1463,200
1464,293
1465,182
1466,188
1467,266
1468,324
1469,403
1470,421
1471,597
1472,342
1473,334
1474,250
1475,290
1476,231
1477,773
1478,1669
1479,352
1480,448
1481,282
1482,361
1483,278
1484,222
1485,426
1486,220
1487,209
1488,291
1489,226
1490,340
1491,360
1492,303
1493,327
1494,311
1495,310
1496,276
1497,280
1498,499
1499,272
1500,276
1501,547
1502,274
1503,238
1504,206
1505,178
1506,145
1507,194
1508,210
1509,485
1510,356
1511,276
1512,383
1513,463
1514,272
1515,273
1516,305
1517,245
1518,220
1519,282
1520,244
1521,245
1522,333
1523,532
1524,225
1525,428
1526,441
1527,517
1528,399
1529,424
1530,332
1531,330
1532,286
1533,375
1534,314
1535,335
1536,356
1537,456
1538,536
1539,491
1540,440
1541,323
1542,454
1543,276
1544,410
1545,357
1546,405
1547,384
1548,308
1549,521
1550,508
1551,345
1552,463
1553,176
1554,217
1555,190
1556,212
1557,271
1558,193
1559,214
1560,330
1561,431
1562,197
1563,339
1564,213
1565,288
1566,283
1567,457
1568,910
1569,451
1570,358
1571,457
1572,448
1573,342
1574,276
1575,403
1576,460
1577,368
1578,351
1579,365
1580,481
1581,438
1582,1239
1583,449
1584,390
1585,485
1586,423
1587,460
1588,532
1589,474
1590,821
1591,1071
1592,1098
1593,728
1594,844
1595,729
1596,620
1597,905
1598,963
1599,996
1600,715
1601,641
1602,829
1603,813
1604,856
1605,758
1606,848
1607,783
1608,1026
1609,583
1610,783
1611,756
1612,680
1613,1154
1614,1025
1615,932
1616,892
1617,895
1618,1115
1619,929
1620,980
1621,1107
1622,940
1623,926
1624,1065
1625,1431
1626,1143
1627,1773
1628,1575
1629,771
1630,785
1631,886
1632,821
1633,1003
1634,1406
1635,1266
1636,1395
1637,1447
1638,1192
1639,1303
1640,2411
1641,1840
1642,2068
1643,1632
1644,981
1645,1129
1646,879
1647,891
1648,886
1649,910
1650,1007
1651,2124
1652,1312
1653,1120
1654,1236
1655,1111
1656,1884
1657,1363
1658,1428
1659,2071
1660,2253
1661,1888
1662,2507
1663,2356
1664,2741
1665,1633
1666,1918
1667,2026
1668,1583
1669,2077
1670,2750
1671,2410
1672,3102
1673,3263
1674,3055
1675,2181
1676,2387
1677,2048
1678,2465
1679,2525
1680,2004
1681,2014
1682,1912
1683,2652
1684,2018
1685,1827
1686,2026
1687,2110
1688,2508
1689,2912
1690,2891
1691,3242
1692,3699
1693,3456
1694,3587
1695,3252
1696,3157
1697,3225
1698,3316
1699,3169
1700,5661
1701,3807
1702,4231
1703,3180
1704,4001
1705,3808
1706,4009
1707,4580
1708,4029
1709,4808
1710,3882
1711,5704
1712,5437
1713,5948
1714,5635
1715,6159
1716,6652
1717,5953
1718,5242
1719,6678
1720,6266
1721,6518
1722,6566
1723,7077
1724,6380
1725,6078
1726,7157
1727,6949
1728,8034
1729,6981
1730,7660
1731,6529
1732,6448
1733,6702
1734,8384
1735,7221
1736,7717
1737,7738
1738,8083
1739,8995
1740,9836
1741,11537
1742,10856
1743,10149
1744,11656
1745,10870
1746,12901
1747,12927
1748,12405
1749,13026
1750,12942
1751,14778
1752,16832
1753,15128
1754,15016
1755,15475
1756,15328
1757,16957
1758,18583
1759,16780
1760,18895
1761,23940
1762,19172
1763,22314
1764,22322
1765,22193
1766,28665
1767,28083
1768,29260
1769,36458
1770,30768
1771,32756
1772,33203
1773,35730
1774,35947
1775,39660
1776,41346
1777,43404
1778,47309
1779,57553
1780,59419
1781,61744
1782,69367
1783,71843
1784,94436
1785,101919
1786,103837
1787,119031
1788,137826
1789,150051
1790,162601
1791,199528
1792,229931
1793,274996
1794,375092
1795,450195
1796,582500
1797,813962
1798,1281091
1799,2856142
1800,28320138
1801,37360
1802,27926
1803,28213
1804,24796
1805,24913
1806,25204
1807,27307
1808,26192
1809,23396
1810,30036
1811,30689
1812,28556
1813,29825
1814,25965
1815,24923
1816,23082
1817,22279
1818,20846
1819,21376
1820,18826
1821,17944
